05,07,2012,17.3,63.7,23.1,0.2,0.7,60.1,47.0,27.4,14.5,15.8,fire
17,10,2012,30.9,95.0,15.8,3.2,50.9,6.2,145.4,22.2,134.6,9.8,not fire
24,12,2012,33.4,31.3,1.4,2.2,13.9,72.1,491.9,5.9,165.0,17.4,fire
17,02,2012,27.0,81.3,16.1,1.1,86.6,23.0,480.4,25.3,61.0,16.9,fire
27,08,2012,33.8,35.5,24.4,0.6,87.2,68.5,160.2,6.1,198.0,11.0,fire
17,02,2012,31.5,78.7,1.7,1.1,41.8,98.2,498.1,22.3,15.2,11.7,fire
02,04,2012,28.3,75.1,13.9,1.0,44.4,69.1,422.8,20.6,132.4,10.9,fire
02,01,2012,26.5,42.5,18.7,0.8,30.3,88.3,305.5,22.8,89.6,18.7,fire
28,05,2012,22.0,44.4,20.3,0.1,71.7,94.8,20.1,16.0,89.3,22.8,fire
22,09,2012,18.2,79.4,10.3,1.0,35.9,48.7,450.7,19.2,91.5,11.8,fire
23,01,2012,27.1,54.6,5.1,1.5,26.8,70.2,278.7,28.6,51.7,9.6,not fire
05,09,2012,21.4,74.8,1.1,5.1,43.2,85.2,434.2,3.0,143.1,8.4,not fire
01,11,2012,32.3,31.1,14.5,0.0,9.1,35.7,417.2,9.3,144.3,15.0,fire
01,08,2012,34.9,83.9,11.3,1.3,74.7,26.1,416.5,18.3,56.5,9.7,not fire
19,06,2012,30.0,73.3,23.7,0.8,1.3,94.7,349.1,28.9,167.1,10.9,fire
30,07,2012,16.8,88.0,1.5,0.6,64.4,72.6,145.7,2.9,63.4,25.3,fire
02,03,2012,20.8,29.9,17.1,0.1,18.3,22.0,168.1,0.7,145.0,4.5,not fire
21,01,2012,17.2,64.5,0.6,0.5,23.2,44.9,154.2,1.7,24.2,1.7,not fire
12,05,2012,28.0,64.9,4.3,0.4,63.6,79.6,10.0,1.6,33.7,7.1,not fire
26,12,2012,30.3,46.5,11.3,0.4,99.3,54.7,291.3,27.2,63.2,31.3,fire
06,12,2012,33.5,54.4,11.4,1.3,77.8,65.0,349.4,21.6,118.8,19.9,fire
23,02,2012,23.8,22.8,17.1,1.2,22.6,75.4,426.9,20.3,129.1,6.8,not fire
04,05,2012,33.0,75.9,22.8,0.9,17.6,62.2,70.1,15.7,79.3,10.8,fire
23,08,2012,32.6,61.2,16.0,2.8,86.6,54.0,272.1,23.5,15.6,15.0,fire
11,11,2012,21.3,24.3,23.8,0.4,44.4,75.0,4.0,4.7,74.7,3.2,not fire
24,09,2012,32.4,71.1,22.0,0.3,13.7,72.8,47.5,11.8,137.8,15.7,fire
27,02,2012,22.5,55.0,14.6,1.1,86.2,63.0,27.1,14.7,134.2,16.7,fire
17,12,2012,20.9,22.6,20.8,0.2,81.6,36.0,362.7,3.3,32.0,17.7,fire
31,03,2012,28.0,92.7,16.1,0.4,98.4,40.6,40.5,12.6,1.6,17.7,fire
06,03,2012,21.6,91.2,2.0,0.3,91.0,97.0,358.2,9.5,150.6,19.1,fire
24,01,2012,27.6,58.5,18.5,0.1,85.2,11.2,124.8,1.1,21.3,3.4,not fire
05,08,2012,27.2,27.0,2.4,1.8,5.3,26.9,438.9,4.1,16.5,11.9,fire
20,06,2012,26.3,76.6,14.9,0.3,10.4,49.2,406.6,22.9,0.5,3.8,not fire
02,12,2012,22.6,56.9,17.6,0.6,56.9,83.7,478.9,0.5,86.5,10.2,fire
06,08,2012,26.0,42.7,1.7,0.0,53.1,16.4,441.9,28.0,100.7,9.2,not fire
22,11,2012,26.9,56.9,5.8,1.2,45.8,27.7,466.7,2.6,127.5,1.1,not fire
11,09,2012,25.9,59.2,22.9,0.4,39.7,6.6,429.4,24.0,59.2,7.0,not fire
31,05,2012,23.9,62.2,15.4,1.4,43.1,70.6,346.7,27.0,142.1,9.9,not fire
16,12,2012,15.3,53.1,6.2,0.5,56.9,23.8,85.1,28.2,33.9,8.6,not fire
16,03,2012,26.7,65.4,17.3,0.2,0.2,38.9,135.9,26.0,166.4,0.0,not fire
01,05,2012,18.4,88.9,14.9,0.7,26.1,44.4,106.4,8.6,114.4,13.3,fire
09,05,2012,27.9,47.2,12.5,0.1,51.8,89.1,301.8,10.0,116.8,17.4,fire
28,05,2012,30.2,74.4,24.4,0.6,72.2,41.1,251.8,12.8,42.0,11.3,fire
27,03,2012,25.0,87.1,17.1,0.4,17.4,14.5,433.5,4.2,14.8,4.6,not fire
06,11,2012,25.8,54.2,9.4,2.4,54.7,52.4,476.3,0.7,92.9,17.5,fire
16,10,2012,34.0,53.3,20.0,0.1,71.4,96.3,202.4,26.1,123.1,18.0,fire
29,04,2012,31.9,65.2,22.1,1.2,44.5,60.8,253.2,16.6,19.0,8.0,not fire
03,09,2012,33.3,64.4,3.1,0.2,2.7,98.3,485.8,18.3,190.1,11.8,fire
20,10,2012,31.3,80.5,5.0,0.4,44.9,84.1,138.1,27.8,196.1,10.1,fire
28,09,2012,17.2,55.7,5.4,0.5,29.6,3.6,396.2,20.0,109.1,3.4,not fire
27,02,2012,18.0,94.7,17.3,2.4,93.0,65.8,112.6,20.7,190.0,16.3,fire
04,08,2012,25.5,24.5,15.1,0.3,12.5,28.7,340.7,23.6,35.9,13.5,fire
19,08,2012,19.9,20.2,15.5,0.1,65.2,56.0,126.8,3.5,5.1,23.5,fire
26,07,2012,24.5,68.0,23.5,0.4,5.3,27.9,441.9,10.8,7.9,13.9,fire
03,08,2012,22.9,42.4,19.4,0.1,44.6,34.9,280.7,29.0,117.5,11.0,fire
31,03,2012,26.0,38.0,3.2,0.1,55.4,92.3,93.0,27.7,12.3,27.2,fire
19,06,2012,29.9,43.4,8.7,0.9,29.8,20.7,112.2,26.5,191.7,13.3,fire
20,01,2012,29.3,39.2,10.9,0.1,45.5,87.4,246.9,13.6,28.4,10.2,fire
07,07,2012,25.4,22.3,9.9,0.0,16.4,3.0,480.8,25.7,60.9,7.9,not fire
20,01,2012,31.4,92.9,16.7,1.3,30.4,9.1,384.8,1.5,164.5,6.5,not fire
09,09,2012,23.6,36.6,22.3,0.4,62.1,85.5,244.2,4.5,43.7,9.1,not fire
01,01,2012,32.9,75.1,7.7,0.1,30.2,63.1,168.9,12.4,48.6,7.1,not fire
08,01,2012,16.4,77.2,13.8,0.3,90.0,74.7,274.6,14.5,128.5,15.6,fire
07,07,2012,34.1,89.7,19.7,1.0,62.8,20.9,374.2,7.9,55.2,18.1,fire
18,02,2012,28.1,22.3,10.4,0.3,43.9,53.7,392.0,10.7,43.5,18.2,fire
08,05,2012,22.6,85.4,4.2,0.7,3.9,73.7,162.3,4.9,50.8,2.5,not fire
01,08,2012,18.9,59.5,11.9,0.1,50.0,62.7,360.6,14.7,98.1,10.7,fire
11,08,2012,24.6,67.4,1.4,0.9,76.5,47.2,328.9,23.8,193.2,17.8,fire
28,03,2012,18.9,68.3,23.6,0.4,26.6,96.0,479.6,19.8,166.4,12.4,fire
25,07,2012,18.3,81.5,1.9,1.0,80.7,67.6,465.5,3.2,56.9,18.7,fire
25,03,2012,27.3,45.0,11.0,1.7,25.2,90.8,394.7,14.6,72.7,10.6,fire
18,06,2012,25.5,75.0,13.2,0.9,82.4,73.0,361.7,20.9,92.9,23.8,fire
23,06,2012,28.4,59.6,24.6,0.4,8.5,73.5,137.0,15.9,195.8,10.5,fire
31,03,2012,33.6,79.5,4.2,0.3,86.6,8.0,423.0,11.8,34.5,19.8,fire
30,07,2012,25.6,94.3,2.9,0.4,49.9,35.9,213.8,18.7,71.5,10.4,fire
10,03,2012,26.6,35.0,0.2,0.2,29.7,85.8,136.1,29.1,145.9,13.5,fire
03,08,2012,16.8,94.6,3.9,0.2,26.5,23.3,192.1,2.8,192.8,0.0,not fire
07,10,2012,29.4,26.7,5.2,1.6,43.2,11.6,418.0,11.7,31.1,6.8,not fire
28,04,2012,23.0,20.2,15.8,0.5,99.9,32.6,74.3,12.2,45.5,15.4,fire
16,01,2012,34.5,23.3,5.5,0.6,22.0,22.0,228.1,17.3,45.1,11.1,fire
26,04,2012,31.5,45.6,0.5,0.9,10.3,92.5,246.2,4.6,4.2,25.4,fire
16,07,2012,25.4,67.5,20.7,0.9,58.5,86.8,18.3,5.3,120.8,13.5,fire
25,11,2012,17.5,25.2,9.1,0.1,48.9,50.0,97.9,8.6,134.1,4.2,not fire
20,04,2012,32.2,20.4,8.8,1.8,52.4,6.1,413.4,28.7,120.5,21.1,fire
28,06,2012,31.0,90.3,7.6,0.2,66.7,71.5,415.4,22.0,14.3,22.3,fire
17,09,2012,18.7,81.6,24.4,1.3,26.7,62.3,146.2,19.9,13.8,4.1,not fire
02,01,2012,20.9,80.7,4.3,1.5,91.1,97.1,437.4,24.5,42.1,21.0,fire
01,05,2012,30.9,86.3,22.5,1.3,43.6,55.9,385.9,3.8,58.1,17.6,fire
16,11,2012,18.7,72.5,19.4,0.9,12.9,33.6,209.0,25.8,157.3,8.0,not fire
30,07,2012,33.4,27.8,1.9,0.0,74.2,51.9,374.2,17.8,31.9,18.7,fire
12,01,2012,23.5,49.9,24.7,0.4,64.3,97.9,480.7,10.1,8.8,13.1,fire
05,04,2012,16.7,74.2,6.8,0.9,31.6,69.6,229.5,24.5,78.8,13.0,fire
05,06,2012,31.3,41.0,2.5,0.5,62.2,67.2,119.2,24.1,83.3,13.9,fire
27,02,2012,22.5,71.6,20.7,2.0,22.0,24.1,470.9,25.4,90.2,0.0,not fire
23,10,2012,25.5,21.8,17.7,0.4,44.5,74.4,301.9,3.5,165.4,14.3,fire
09,05,2012,17.2,43.0,15.4,0.3,89.9,75.0,52.6,29.1,19.6,8.4,not fire
09,11,2012,15.1,61.2,3.9,0.3,13.4,31.7,286.3,28.8,140.8,11.6,fire
03,10,2012,27.8,67.4,12.0,0.4,38.7,48.4,250.3,10.7,67.6,6.4,not fire
19,01,2012,25.3,63.3,19.5,0.8,82.1,29.5,427.8,2.0,62.0,2.5,not fire
16,06,2012,26.9,72.3,7.6,1.2,96.9,25.9,265.3,5.0,186.5,7.6,not fire
16,06,2012,30.9,20.5,7.8,1.1,45.4,2.6,127.6,29.8,49.7,11.2,fire
03,04,2012,27.9,27.6,0.1,1.6,50.7,28.5,337.8,16.9,128.5,13.4,fire
20,08,2012,18.5,85.2,4.4,2.2,57.2,55.4,271.3,10.7,55.0,5.3,not fire
24,04,2012,22.2,71.1,21.9,1.7,93.2,0.2,116.5,8.6,101.4,8.6,not fire
22,08,2012,33.1,28.5,11.0,0.0,85.8,28.3,286.8,7.7,157.3,16.7,fire
24,08,2012,30.4,83.2,24.6,1.3,17.1,88.1,410.8,19.9,176.3,17.5,fire
01,05,2012,26.1,38.2,9.9,0.2,43.7,59.4,14.3,12.6,167.7,6.8,not fire
24,04,2012,20.1,55.9,17.9,0.1,46.4,60.8,315.4,29.0,116.4,14.2,fire
20,12,2012,21.0,30.9,7.0,1.0,78.9,40.3,174.8,20.5,49.8,5.8,not fire
11,02,2012,29.6,73.3,9.1,0.4,60.3,67.6,146.3,23.8,132.2,17.4,fire
17,11,2012,32.0,70.0,4.8,0.1,65.4,19.0,196.3,8.8,142.0,17.9,fire
08,03,2012,28.4,35.8,8.7,0.1,99.8,81.9,171.0,2.4,2.1,22.4,fire
04,03,2012,31.2,84.8,13.7,0.0,7.5,11.7,416.1,14.6,87.8,12.8,fire
06,04,2012,30.3,50.1,24.8,2.3,22.3,65.6,137.4,9.4,168.7,16.4,fire
08,04,2012,18.0,41.9,16.6,0.0,40.8,34.1,366.6,6.1,97.9,18.7,fire
20,10,2012,23.5,31.4,5.0,0.2,34.8,74.8,47.0,28.6,62.3,13.0,fire
30,11,2012,18.1,40.0,1.1,0.5,2.2,55.0,475.7,13.3,174.4,16.1,fire
03,11,2012,19.7,21.7,3.2,0.4,9.2,45.2,311.2,5.2,31.2,2.5,not fire
16,05,2012,32.4,63.7,14.1,2.4,68.1,16.9,353.4,6.0,41.3,13.2,fire
30,04,2012,24.5,83.2,19.1,0.0,87.9,63.7,149.0,8.4,137.5,16.5,fire
25,11,2012,25.7,61.2,23.5,0.7,51.4,97.5,206.0,30.0,70.5,10.5,fire
03,10,2012,18.6,36.4,0.4,1.1,53.9,82.6,111.9,8.0,142.6,1.6,not fire
25,08,2012,21.2,22.5,13.1,2.7,25.5,6.0,466.3,9.9,31.5,11.6,fire
29,06,2012,19.6,36.1,11.8,1.0,76.8,37.6,244.1,19.8,50.5,9.2,not fire
18,06,2012,19.1,51.2,16.4,1.6,75.2,92.6,315.2,8.8,31.3,14.1,fire
14,08,2012,27.8,77.0,14.0,0.1,58.8,50.3,367.1,6.5,190.6,22.0,fire
18,07,2012,20.1,34.1,17.2,0.5,21.3,66.2,185.6,4.8,81.1,12.4,fire
02,10,2012,27.6,74.0,16.5,0.5,9.7,91.3,360.1,9.4,67.4,19.9,fire
22,11,2012,16.2,85.0,2.9,2.2,6.4,87.4,338.0,3.2,2.8,8.9,not fire
03,12,2012,17.8,54.0,20.0,0.2,59.3,50.2,352.8,0.6,30.7,14.8,fire
16,10,2012,20.5,81.6,3.1,0.2,82.5,43.8,244.6,24.1,84.2,13.8,fire
29,08,2012,26.9,61.6,17.5,0.4,85.8,34.0,191.5,4.1,13.7,11.5,fire
09,02,2012,28.5,67.8,10.4,0.1,46.4,71.9,111.0,23.3,102.1,17.2,fire
04,09,2012,23.9,59.5,12.8,0.2,78.4,28.7,412.3,23.9,91.0,12.3,fire
01,01,2012,23.9,54.7,22.6,3.4,94.7,25.0,304.2,16.1,153.4,19.0,fire
04,08,2012,29.5,37.6,22.2,0.6,27.5,35.6,222.2,9.3,132.0,7.8,not fire
01,12,2012,15.3,42.7,20.4,1.0,39.8,17.7,472.0,4.4,89.2,7.1,not fire
14,11,2012,21.8,41.7,12.8,1.3,93.1,69.5,23.9,22.1,44.9,17.1,fire
21,12,2012,31.4,62.2,18.4,0.5,33.8,61.6,425.1,18.0,145.4,18.5,fire
16,12,2012,27.1,29.0,12.8,0.2,91.4,48.3,498.8,19.7,141.6,15.2,fire
20,04,2012,21.7,88.8,21.7,0.2,98.1,39.0,443.5,0.3,30.7,22.1,fire
24,04,2012,33.1,74.0,10.1,0.4,66.2,90.9,405.2,27.8,183.0,13.8,fire
08,05,2012,30.5,50.1,24.3,1.0,81.7,2.9,187.2,2.0,12.9,15.8,fire
07,08,2012,20.3,31.9,23.3,0.5,75.0,76.9,115.7,11.0,11.0,12.2,fire
03,05,2012,27.9,86.1,18.5,0.0,70.0,90.2,367.4,12.1,37.5,22.9,fire
17,08,2012,26.9,81.8,7.0,0.7,30.7,44.6,152.3,0.0,181.9,6.6,not fire
01,10,2012,23.0,74.1,3.3,2.5,5.7,55.1,88.0,14.9,104.0,4.6,not fire
16,01,2012,22.3,40.4,21.4,1.7,34.3,94.4,393.3,22.6,157.6,6.8,not fire
12,12,2012,21.9,50.2,4.1,1.7,66.7,21.2,156.3,24.7,45.6,13.1,fire
27,10,2012,27.3,27.7,21.4,1.6,10.3,52.0,457.2,26.4,98.0,12.6,fire
19,09,2012,23.8,34.2,12.3,0.4,1.2,47.5,420.3,14.6,71.7,10.0,not fire
22,06,2012,31.6,78.7,10.2,1.4,14.0,25.8,423.8,18.9,165.6,8.7,not fire
23,03,2012,28.4,73.6,22.6,0.2,71.6,81.9,385.8,2.4,4.5,13.7,fire
22,08,2012,16.4,64.5,15.1,1.1,97.3,90.0,440.4,14.6,48.8,16.4,fire
14,09,2012,27.8,87.2,14.4,1.0,98.3,78.2,402.9,4.6,30.5,18.2,fire
30,06,2012,20.4,63.7,14.0,0.0,49.4,19.5,301.3,11.1,171.8,11.5,fire
06,11,2012,26.9,55.0,9.3,1.6,86.9,8.7,147.9,9.9,93.5,15.6,fire
06,07,2012,28.6,45.5,19.6,2.3,73.7,60.5,444.1,12.7,80.8,25.1,fire
13,01,2012,19.6,90.5,6.3,0.3,50.1,5.7,420.3,17.1,89.9,9.8,not fire
19,05,2012,24.1,26.2,23.5,1.7,57.3,67.3,236.4,27.1,194.4,16.3,fire
22,05,2012,18.8,89.8,22.3,0.1,13.7,53.0,19.5,11.8,170.1,8.4,not fire
08,10,2012,16.0,82.0,8.4,0.9,93.8,66.3,319.3,29.4,141.3,14.9,fire
27,04,2012,22.6,29.7,18.2,0.7,35.2,59.0,25.3,22.8,58.1,13.2,fire
27,06,2012,22.3,62.4,14.3,0.8,44.6,42.3,463.1,15.3,33.0,9.2,not fire
02,07,2012,34.9,85.0,8.4,2.6,67.2,20.1,480.8,19.3,184.3,14.8,fire
21,09,2012,23.9,62.9,24.7,2.1,33.4,30.6,94.7,3.1,84.6,15.5,fire
30,01,2012,21.7,88.0,0.6,1.5,25.4,52.5,338.2,25.3,55.8,7.6,not fire
01,06,2012,26.6,90.7,6.3,0.3,63.1,65.2,46.1,17.5,94.2,17.2,fire
28,07,2012,16.8,51.7,13.0,2.4,2.5,77.9,364.8,29.6,183.6,0.0,not fire
15,03,2012,34.2,48.3,13.0,0.1,72.1,76.7,173.6,19.1,77.4,17.3,fire
01,08,2012,27.7,90.2,14.7,1.9,51.4,97.3,340.5,25.0,112.5,13.6,fire
05,05,2012,30.1,70.6,18.8,0.4,60.6,28.6,186.4,24.0,160.6,14.6,fire
28,09,2012,18.4,28.7,15.6,0.1,63.2,7.1,72.8,10.4,85.4,9.4,not fire
29,05,2012,23.2,23.2,15.0,1.1,52.7,34.6,203.1,7.8,46.7,12.5,fire
16,09,2012,23.5,62.3,1.3,0.3,58.3,74.3,56.3,12.9,198.9,12.6,fire
19,10,2012,31.4,89.8,9.4,0.3,68.4,43.8,288.4,14.0,191.3,17.5,fire
04,04,2012,15.0,83.3,5.8,0.4,75.3,81.8,20.5,7.2,168.7,6.2,not fire
03,09,2012,21.0,70.7,6.6,0.1,72.7,54.9,263.7,26.8,137.7,15.3,fire
17,05,2012,34.6,30.4,13.9,0.2,87.0,93.0,443.2,16.3,59.0,15.9,fire
17,10,2012,24.5,39.1,5.0,0.0,18.9,94.8,418.9,29.4,182.7,18.0,fire
12,09,2012,22.7,85.7,7.3,0.6,40.1,6.9,441.4,24.3,55.1,4.6,not fire
28,03,2012,17.4,33.7,5.9,0.1,94.8,45.6,461.0,16.7,160.2,20.5,fire
30,04,2012,34.5,40.9,23.7,1.1,39.7,61.0,52.3,28.4,183.7,14.4,fire
29,09,2012,15.4,29.7,23.6,0.3,12.5,25.6,64.4,15.1,120.6,0.0,not fire
14,10,2012,29.7,70.7,15.2,2.9,52.5,40.7,278.5,26.6,160.6,9.4,not fire
21,11,2012,30.4,90.8,23.1,2.0,10.9,67.8,447.0,10.7,158.3,15.0,fire
06,06,2012,19.9,40.2,19.6,0.3,20.3,22.7,487.2,11.4,38.6,11.3,fire
03,02,2012,28.4,55.7,14.7,1.5,99.8,60.2,23.1,12.5,133.6,12.4,fire
28,07,2012,16.9,67.6,0.2,1.6,54.1,69.7,177.9,16.4,18.7,20.4,fire
09,02,2012,20.1,95.0,19.3,4.3,28.4,9.0,106.4,16.6,101.6,7.5,not fire
05,11,2012,30.8,27.9,17.6,0.9,99.5,49.8,378.0,14.9,32.4,23.3,fire
24,02,2012,32.3,57.4,15.4,0.1,96.7,26.3,320.1,9.2,83.3,11.6,fire
29,11,2012,27.2,48.9,19.0,1.0,44.1,72.4,59.9,27.8,166.6,11.7,fire
17,01,2012,25.1,84.9,12.8,1.0,26.0,19.0,241.8,17.7,197.4,11.0,fire
14,11,2012,18.2,55.7,17.6,1.0,83.8,89.2,342.7,12.2,63.6,15.2,fire
21,11,2012,16.3,28.3,23.4,0.4,71.6,43.1,389.5,19.5,106.4,0.0,not fire
31,12,2012,17.4,67.6,9.4,2.0,68.7,19.8,10.0,23.0,102.3,10.8,fire
03,11,2012,19.5,77.8,17.7,3.2,89.3,43.8,445.2,28.8,190.9,5.8,not fire
28,03,2012,21.8,20.2,11.9,0.2,68.9,40.9,284.6,15.0,95.7,8.3,not fire
01,06,2012,22.6,84.4,16.9,0.1,28.4,42.9,406.0,3.4,139.8,2.6,not fire
20,08,2012,21.9,34.0,19.1,0.2,69.4,58.6,404.0,13.2,184.4,20.2,fire
31,09,2012,19.8,61.4,1.1,1.7,30.6,52.1,94.9,14.4,74.7,17.1,fire
29,07,2012,25.2,51.2,16.2,1.1,75.9,15.0,55.1,26.9,180.4,15.6,fire
21,04,2012,31.5,74.0,5.7,1.0,62.0,6.6,360.6,11.8,183.5,11.9,fire
23,06,2012,20.6,47.8,16.8,0.5,7.7,72.9,78.2,28.6,186.1,9.3,not fire
01,05,2012,33.8,85.2,11.7,0.9,51.3,56.0,425.0,14.6,54.1,20.6,fire
03,08,2012,32.5,74.8,19.3,0.4,34.3,35.9,363.1,29.2,80.1,2.4,not fire
18,01,2012,18.2,68.6,3.1,0.6,32.9,80.8,420.9,0.2,174.1,5.6,not fire
25,01,2012,30.7,79.7,15.7,1.6,60.2,38.8,149.5,27.0,71.8,19.7,fire
10,11,2012,26.5,76.6,7.0,4.0,32.2,79.6,158.3,27.9,120.1,19.1,fire
31,06,2012,26.3,22.7,21.3,2.7,77.7,30.6,335.6,28.8,23.6,18.1,fire
22,10,2012,22.8,49.6,23.2,2.7,7.1,7.3,15.7,0.4,11.3,0.4,not fire
26,12,2012,25.0,89.8,24.9,0.5,66.0,93.3,363.2,5.2,82.4,21.3,fire
03,02,2012,22.9,29.4,19.9,0.6,80.9,39.5,417.9,19.6,115.8,21.9,fire
08,05,2012,25.8,75.3,18.8,1.2,67.3,79.3,207.6,0.8,78.5,19.5,fire
14,01,2012,27.6,93.1,5.4,2.6,49.7,27.9,382.4,1.9,115.5,0.0,not fire
24,07,2012,28.5,23.9,8.4,0.2,95.0,64.6,87.3,6.6,103.0,19.2,fire
18,01,2012,25.6,71.2,11.6,0.4,30.0,87.3,161.1,15.4,137.1,15.7,fire
15,04,2012,29.4,55.1,19.3,0.1,1.9,4.2,487.2,16.4,129.9,4.0,not fire
22,09,2012,17.8,63.4,22.9,0.9,43.2,83.1,493.2,1.0,84.8,13.0,fire
23,01,2012,19.2,26.4,4.7,0.4,3.3,57.1,256.3,5.1,85.0,4.6,not fire
02,04,2012,31.4,23.2,23.1,0.4,95.4,60.7,467.1,15.0,28.2,14.8,fire
31,06,2012,21.5,70.0,17.4,0.1,21.0,52.3,261.4,17.8,102.6,16.9,fire
27,06,2012,15.5,81.7,15.3,0.4,78.9,87.4,145.8,4.5,117.4,16.5,fire
10,12,2012,18.1,78.7,5.0,2.0,77.5,4.3,133.4,12.0,95.3,6.3,not fire
02,08,2012,19.5,60.8,1.4,0.3,21.8,26.1,464.8,27.1,65.1,1.0,not fire
26,01,2012,34.1,27.5,14.2,1.2,62.1,87.6,86.2,30.0,144.3,13.7,fire
17,07,2012,26.5,71.6,16.3,1.0,4.8,75.2,289.8,29.6,14.9,5.8,not fire
08,01,2012,33.7,38.1,5.3,2.0,48.4,1.8,277.8,26.5,182.9,12.9,fire
01,07,2012,26.5,88.3,13.9,0.1,1.5,51.7,369.8,11.8,4.1,10.7,fire
09,03,2012,24.6,82.9,21.4,3.8,92.1,53.0,249.6,20.6,192.5,19.6,fire
11,11,2012,21.3,73.2,20.9,0.9,97.6,40.1,136.1,12.5,92.5,12.5,fire
22,08,2012,27.1,91.2,23.2,5.4,22.2,29.7,84.7,19.5,82.5,14.1,fire
16,03,2012,17.8,22.4,9.1,2.4,20.8,68.2,310.4,9.3,51.3,15.4,fire
07,01,2012,33.0,75.2,8.0,0.3,75.4,20.8,359.5,18.2,2.0,14.2,fire
29,08,2012,31.6,44.8,18.7,0.1,25.3,79.9,284.8,15.7,55.0,8.0,not fire
10,03,2012,21.4,88.0,10.8,0.3,89.5,80.3,369.2,0.7,21.9,17.8,fire
23,02,2012,34.1,40.0,2.2,0.7,57.4,41.5,70.8,23.7,132.0,25.9,fire
26,01,2012,31.5,74.4,7.1,0.2,35.1,28.4,441.2,0.4,63.8,5.9,not fire
03,03,2012,28.3,85.8,10.5,0.2,83.3,28.4,291.2,8.8,153.4,13.0,fire
18,02,2012,17.4,23.1,7.3,0.6,49.3,48.2,63.4,0.2,41.4,11.1,fire
25,02,2012,24.6,49.8,8.3,0.0,91.2,72.0,231.0,11.3,180.0,20.6,fire
24,06,2012,25.1,77.2,7.3,0.1,92.8,35.9,422.4,1.9,104.6,6.2,not fire
13,12,2012,19.7,54.1,1.0,0.5,16.5,61.0,448.8,27.4,22.9,15.7,fire
28,01,2012,16.6,40.0,15.9,0.1,0.2,38.2,132.3,12.5,80.2,12.0,fire
26,02,2012,30.5,36.5,14.9,0.5,98.4,30.5,355.6,13.8,41.4,15.6,fire
07,06,2012,17.4,29.9,16.3,0.6,90.6,2.5,50.0,10.5,39.9,26.4,fire
25,03,2012,26.9,84.3,4.8,0.6,5.5,0.4,16.8,18.8,101.3,12.5,fire
04,04,2012,33.7,63.2,7.4,2.0,83.3,22.7,280.2,23.5,134.4,22.6,fire
13,01,2012,32.5,25.7,15.5,0.8,45.8,40.6,347.4,19.4,182.3,19.4,fire
20,08,2012,20.6,48.7,15.0,0.6,25.9,85.1,397.9,22.4,100.4,17.2,fire
01,07,2012,32.0,47.6,12.7,0.5,87.9,79.8,170.1,27.2,193.2,19.6,fire
08,07,2012,15.0,33.6,8.8,1.7,19.7,26.7,3.3,25.9,188.3,6.2,not fire
14,03,2012,15.4,52.7,22.8,2.3,94.7,24.5,239.8,20.2,173.0,9.5,not fire
16,10,2012,27.1,44.9,8.5,1.9,20.6,22.7,7.9,6.4,100.0,5.8,not fire
14,10,2012,22.3,45.6,11.4,1.1,61.4,33.9,46.0,19.1,28.2,11.1,fire
12,03,2012,22.7,75.4,17.0,0.1,22.3,49.8,163.3,15.2,43.6,9.9,not fire
19,02,2012,26.3,36.7,13.6,0.3,54.6,43.9,218.6,21.5,129.5,21.3,fire
23,12,2012,18.8,68.1,8.7,0.0,68.4,21.8,139.7,25.0,84.4,1.7,not fire
15,01,2012,19.2,62.8,10.9,2.7,19.0,13.0,290.9,22.3,29.4,13.6,fire
28,07,2012,24.7,62.6,19.9,1.1,52.1,1.3,27.7,25.4,95.8,5.7,not fire
02,07,2012,30.1,69.7,7.0,1.4,46.9,15.4,72.3,1.9,3.5,11.0,fire
02,12,2012,27.4,61.1,3.6,0.4,7.1,70.5,347.6,0.9,146.8,6.1,not fire
23,02,2012,20.9,85.9,7.8,1.9,81.8,24.4,71.1,7.8,14.7,23.0,fire
31,07,2012,23.6,70.7,21.2,0.3,33.6,46.9,319.9,27.0,125.8,8.5,not fire
22,08,2012,18.4,61.0,2.2,0.0,57.5,59.1,27.3,24.7,158.6,15.5,fire
19,01,2012,16.5,82.2,24.8,0.5,51.5,88.7,203.7,20.5,26.5,16.2,fire
25,09,2012,30.7,65.5,13.5,0.8,51.3,88.9,88.7,21.0,103.7,10.3,fire
26,07,2012,20.3,41.8,24.6,0.7,10.7,74.6,54.8,21.8,155.8,8.8,not fire
31,03,2012,18.6,35.5,23.5,2.0,42.3,3.5,283.5,28.3,52.1,14.7,fire
30,08,2012,28.8,31.4,11.3,0.1,45.2,57.5,464.2,25.0,32.6,9.3,not fire
29,07,2012,27.4,87.5,5.0,0.8,73.4,78.7,27.4,18.7,67.4,21.3,fire
22,11,2012,27.7,73.3,4.1,0.7,84.0,1.7,210.8,20.0,110.9,12.8,fire
26,08,2012,19.6,90.3,6.0,0.3,54.5,55.0,353.8,6.4,115.1,18.1,fire
26,06,2012,19.7,65.2,17.8,1.7,8.7,85.8,231.3,19.7,26.2,18.2,fire
22,09,2012,19.4,55.5,6.8,1.4,23.7,47.4,403.2,12.7,91.5,0.0,not fire
17,05,2012,18.5,24.5,8.5,1.3,16.5,0.4,89.8,4.6,53.7,0.0,not fire
20,03,2012,28.1,70.4,11.2,2.1,12.5,1.1,479.8,24.2,168.4,5.2,not fire
